,BRANCH_ELASTICITY,Fruit_Ei,Fruit_area,Fruit_nb,INSERTION_ANGLE,INTERNODE_FLENGTH,Internode_Ei,Internode_area,Internode_nb,LONGGU_PEAK_POSITION,Leaf_Ei,Leaf_area,Leaf_nb,ORCHARD,PHYLLOTAXY,SEED,clear_sky,isolated
2832,0.0218440378763,0.223542208592,0.0712070667,15.0,72.9813141369,4.36688454687,0.234411910103,0.2200549757,481.0,0.14599238159,0.515807054256,0.9775643354,369.0,0.0,273.482755844,1.0,0.0,1.0
2833,0.065603353636,0.0220278590614,0.0949426122,20.0,23.491221206,1.14236161984,0.0201578868514,0.0749120874,663.0,0.394746261863,0.166195712068,1.2887895755,519.0,0.0,100.10664323,1.0,0.0,1.0
2834,0.00666415936387,0.0,0.0284827932,6.0,79.5190051369,0.0218383866768,2.16539439674e-06,0.0017745168,729.0,0.713804582839,0.0220073531789,1.5859969907,571.0,0.0,38.4091932848,1.0,0.0,1.0
2835,0.0838094263459,0.0615208736529,0.1281725732,27.0,53.9353915661,2.5962711244,0.0754336484381,0.306967202,1143.0,0.450215984787,0.251452775459,2.4158754043,928.0,0.0,256.294184549,1.0,0.0,1.0
2836,0.07021733622,0.0834020747264,0.0379770637,8.0,65.7669138619,1.90079490148,0.0859240464425,0.1034657323,513.0,0.884382487583,0.318490032385,1.0558295812,394.0,0.0,111.609623524,1.0,0.0,1.0
2837,0.0855974480309,0.00740511489531,0.0569655675,12.0,39.5082711434,0.815979057163,0.00762750722776,0.0822870404,959.0,0.642540149767,0.0763096420449,2.0263849124,766.0,0.0,165.330687308,1.0,0.0,1.0
2838,0.0260085561756,0.132399618309,0.0996898572,21.0,45.2633970019,3.46590214964,0.151091784277,0.3178979655,914.0,0.561047891465,0.41583476374,1.8293033883,725.0,0.0,124.074457456,1.0,0.0,1.0
2839,0.00721721724223,0.0908312442379,0.028482794,6.0,16.0367224811,1.48199803627,0.0382815104117,0.1204143896,729.0,0.715301452246,0.175172126893,1.5859971026,571.0,0.0,219.433342678,1.0,0.0,1.0
2840,0.0049300100733,0.204512160762,0.0712070628,15.0,18.2164706858,4.1563555184,0.188150295841,0.2094460142,481.0,0.144256829044,0.352732549866,0.9775642194,369.0,0.0,331.518405177,1.0,0.0,1.0
2841,0.016727116176,0.000462873090121,0.0522184492,11.0,5.82124787751,0.00803931440752,0.0,0.0008661873,999.0,0.620632039145,0.0149083606873,2.184584287,806.0,0.0,234.519349586,1.0,0.0,1.0
2842,0.00437599057823,0.117700165144,0.0569656021,12.0,66.1406061561,2.46925108498,0.140232168286,0.1696358654,664.0,0.823554594915,0.382547278973,1.303975331,506.0,0.0,204.311623542,1.0,0.0,1.0
2843,0.0852399447366,0.0223462798675,0.0759540854,16.0,16.621866488,0.992967467813,0.0178935600903,0.0521044295,539.0,0.337879686928,0.15006773708,1.0111065198,415.0,0.0,201.573319318,1.0,0.0,1.0
2844,0.0850453296735,0.0873634868643,0.0759540768,16.0,89.7979239855,1.44967272625,0.0566514270645,0.0760695281,539.0,0.343408342331,0.186863920714,1.0111065235,415.0,0.0,183.957536072,1.0,0.0,1.0
2845,0.054546733304,0.19283922285,0.0949427419,20.0,24.89522675,4.45888559569,0.225178272067,0.2765638196,631.0,0.372005198275,0.323097042082,1.196506653,487.0,0.0,348.959557471,1.0,0.0,1.0
2846,0.0305864293068,0.0468011164596,0.0569655771,12.0,68.3525600099,1.51946870017,0.0547156425399,0.1609524402,990.0,0.590558600123,0.196701853052,2.1448676869,797.0,0.0,145.161159658,1.0,0.0,1.0
2847,0.0496191013547,0.197340711011,0.0712070173,15.0,62.7735533854,2.98064977778,0.230889564868,0.1489226523,480.0,0.109060083341,0.252933660489,0.9690535964,368.0,0.0,356.045699586,1.0,0.0,1.0
2848,0.0770377596829,0.0250077562452,0.085448347,18.0,29.1136354038,1.2651407345,0.0248899312459,0.0986889072,788.0,0.495143608965,0.151453145322,1.5247533292,613.0,0.0,153.410713311,1.0,0.0,1.0
2849,0.0547976636137,0.0327769502246,0.0759540878,16.0,59.8626932416,1.09707294088,0.0476485245453,0.0575672277,539.0,0.364039437518,0.177152359375,1.0111065457,415.0,0.0,305.792614987,1.0,0.0,1.0
2850,0.0123749437882,0.181059551611,0.0712070624,15.0,18.9357269755,4.26307245784,0.186548321198,0.2129965185,480.0,0.0772267722157,0.463696315682,0.9690534955,368.0,0.0,268.78784583,1.0,0.0,1.0
2851,0.0240575840341,0.174630491214,0.0759541318,16.0,77.7702813301,2.68174106766,0.18789063271,0.140720494,539.0,0.347997609064,0.312241936721,1.0111065358,415.0,0.0,32.9830730595,1.0,0.0,1.0
2852,0.0366279259778,0.119657886777,0.0569655666,12.0,61.0102748046,1.06065638193,0.114311097837,0.1137158188,995.0,0.597899829314,0.0634016077763,2.1722353252,802.0,0.0,355.480695898,1.0,0.0,1.0
2853,0.0743635151623,0.119173526561,0.0569656014,12.0,52.1067124685,2.44803350104,0.138954206149,0.1989059836,795.0,0.570764219433,0.281764400891,1.588667178,620.0,0.0,36.709254603,1.0,0.0,1.0
